dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
Cora,MLP,3,0.05,Gaussian,0.3,0.20295202732086182,4,2.142280101776123
Cora,LogReg,3,0.05,Gaussian,0.3,0.25461254612546125,NA,0.08785629272460938
Cora,MLP,3,0.05,Gaussian,0.5,0.20295202732086182,5,2.096569061279297
Cora,LogReg,3,0.05,Gaussian,0.5,0.25461254612546125,NA,0.34561681747436523
Cora,LabelProp,3,0.05,Structure,NA,0.19557195571955718,NA,1.3714637756347656
Cora,MLP,3,0.1,Vanilla,NA,0.5848708748817444,89,4.96502685546875
Cora,LogReg,3,0.1,Vanilla,NA,0.3044280442804428,NA,0.4607839584350586
Cora,MLP,3,0.1,Identity,NA,0.3025830388069153,7,3.366732358932495
Cora,LogReg,3,0.1,Identity,NA,0.3025830258302583,NA,0.1687791347503662
Cora,MLP,3,0.1,Shuffled,NA,0.2121771275997162,4,2.230315923690796
Cora,LogReg,3,0.1,Shuffled,NA,0.3025830258302583,NA,0.21381640434265137
Cora,MLP,3,0.1,Gaussian,0.1,0.19557195901870728,3,2.1440815925598145
Cora,LogReg,3,0.1,Gaussian,0.1,0.26752767527675275,NA,0.384432315826416
Cora,MLP,3,0.1,Gaussian,0.3,0.18450184166431427,3,3.1657235622406006
Cora,LogReg,3,0.1,Gaussian,0.3,0.24354243542435425,NA,0.3093874454498291
Cora,MLP,3,0.1,Gaussian,0.5,0.20110701024532318,3,2.0741350650787354
Cora,LogReg,3,0.1,Gaussian,0.5,0.24354243542435425,NA,0.36760425567626953
Cora,LabelProp,3,0.1,Structure,NA,0.33948339483394835,NA,1.3305702209472656
Cora,MLP,4,0.01,Vanilla,NA,0.41143912076950073,132,4.911203145980835
Cora,LogReg,4,0.01,Vanilla,NA,0.3025830258302583,NA,0.048807382583618164
Cora,MLP,4,0.01,Identity,NA,0.3025830388069153,4,4.351868391036987
Cora,LogReg,4,0.01,Identity,NA,0.3025830258302583,NA,0.05911421775817871
Cora,MLP,4,0.01,Shuffled,NA,0.2656826674938202,5,2.25325083732605
Cora,LogReg,4,0.01,Shuffled,NA,0.3025830258302583,NA,0.18583393096923828
