dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
Citeseer,MLP,2,0.1,Gaussian,0.1,0.18318317830562592,2,4.9640209674835205
Citeseer,LogReg,2,0.1,Gaussian,0.1,0.1996996996996997,NA,0.1876065731048584
Citeseer,MLP,2,0.1,Gaussian,0.3,0.21171170473098755,1,5.331159830093384
Citeseer,LogReg,2,0.1,Gaussian,0.3,0.19369369369369369,NA,0.38836193084716797
Citeseer,MLP,2,0.1,Gaussian,0.5,0.20420420169830322,12,5.517186164855957
Citeseer,LogReg,2,0.1,Gaussian,0.5,0.1921921921921922,NA,0.1936817169189453
Citeseer,LabelProp,2,0.1,Structure,NA,0.2072072072072072,NA,1.8691444396972656
Citeseer,MLP,3,0.01,Vanilla,NA,0.35735735297203064,53,8.342817783355713
Citeseer,LogReg,3,0.01,Vanilla,NA,0.40540540540540543,NA,0.17056870460510254
Citeseer,MLP,3,0.01,Identity,NA,0.19969969987869263,105,10.41438102722168
Citeseer,LogReg,3,0.01,Identity,NA,0.17867867867867868,NA,0.13301634788513184
Citeseer,MLP,3,0.01,Shuffled,NA,0.19969969987869263,16,5.852310419082642
Citeseer,LogReg,3,0.01,Shuffled,NA,0.21621621621621623,NA,0.06160378456115723
Citeseer,MLP,3,0.01,Gaussian,0.1,0.1921921968460083,2,5.9110918045043945
Citeseer,LogReg,3,0.01,Gaussian,0.1,0.2072072072072072,NA,0.36118507385253906
Citeseer,MLP,3,0.01,Gaussian,0.3,0.18018017709255219,1,4.993186950683594
Citeseer,LogReg,3,0.01,Gaussian,0.3,0.20270270270270271,NA,0.22928547859191895
Citeseer,MLP,3,0.01,Gaussian,0.5,0.16966967284679413,1,5.632539749145508
Citeseer,LogReg,3,0.01,Gaussian,0.5,0.1981981981981982,NA,0.6533033847808838
Citeseer,LabelProp,3,0.01,Structure,NA,0.08558558558558559,NA,1.8671116828918457
Citeseer,MLP,3,0.03,Vanilla,NA,0.4654654562473297,471,29.28592538833618
Citeseer,LogReg,3,0.03,Vanilla,NA,0.21021021021021022,NA,0.07962870597839355
Citeseer,MLP,3,0.03,Identity,NA,0.21021020412445068,19,6.120816230773926
Citeseer,LogReg,3,0.03,Identity,NA,0.21021021021021022,NA,0.48384785652160645
Citeseer,MLP,3,0.03,Shuffled,NA,0.2177177220582962,16,5.756592512130737
Citeseer,LogReg,3,0.03,Shuffled,NA,0.21021021021021022,NA,0.08390522003173828
Citeseer,MLP,3,0.03,Gaussian,0.1,0.16366367042064667,2,5.476096153259277
Citeseer,LogReg,3,0.03,Gaussian,0.1,0.1906906906906907,NA,0.7158987522125244
Citeseer,MLP,3,0.03,Gaussian,0.3,0.16066065430641174,2,5.019721508026123
Citeseer,LogReg,3,0.03,Gaussian,0.3,0.19369369369369369,NA,0.44148850440979004
Citeseer,MLP,3,0.03,Gaussian,0.5,0.15165165066719055,1,5.2762439250946045
Citeseer,LogReg,3,0.03,Gaussian,0.5,0.1921921921921922,NA,0.5622925758361816
Citeseer,LabelProp,3,0.03,Structure,NA,0.11561561561561562,NA,2.416236162185669
Citeseer,MLP,3,0.05,Vanilla,NA,0.5255255103111267,144,12.81863808631897
Citeseer,LogReg,3,0.05,Vanilla,NA,0.22672672672672672,NA,0.3027479648590088
Citeseer,MLP,3,0.05,Identity,NA,0.2012012004852295,15,5.309170484542847
Citeseer,LogReg,3,0.05,Identity,NA,0.21021021021021022,NA,0.4657106399536133
Citeseer,MLP,3,0.05,Shuffled,NA,0.22372372448444366,12,6.583231449127197
Citeseer,LogReg,3,0.05,Shuffled,NA,0.21021021021021022,NA,0.07895946502685547
Citeseer,MLP,3,0.05,Gaussian,0.1,0.17717717587947845,5,5.153240442276001
Citeseer,LogReg,3,0.05,Gaussian,0.1,0.18618618618618618,NA,0.13103890419006348
Citeseer,MLP,3,0.05,Gaussian,0.3,0.17717717587947845,1,5.856676340103149
Citeseer,LogReg,3,0.05,Gaussian,0.3,0.1891891891891892,NA,0.31981635093688965
Citeseer,MLP,3,0.05,Gaussian,0.5,0.18468467891216278,2,4.88873553276062
Citeseer,LogReg,3,0.05,Gaussian,0.5,0.18768768768768768,NA,0.3960838317871094
Citeseer,LabelProp,3,0.05,Structure,NA,0.12462462462462462,NA,1.8841509819030762
Citeseer,MLP,3,0.1,Vanilla,NA,0.6006006002426147,47,7.939207315444946
Citeseer,LogReg,3,0.1,Vanilla,NA,0.23873873873873874,NA,0.16347789764404297
Citeseer,MLP,3,0.1,Identity,NA,0.21021020412445068,98,10.076416492462158
Citeseer,LogReg,3,0.1,Identity,NA,0.21021021021021022,NA,0.2217268943786621
Citeseer,MLP,3,0.1,Shuffled,NA,0.2222222238779068,5,5.219065189361572
Citeseer,LogReg,3,0.1,Shuffled,NA,0.21021021021021022,NA,0.1753230094909668
Citeseer,MLP,3,0.1,Gaussian,0.1,0.18168167769908905,4,5.999831914901733
Citeseer,LogReg,3,0.1,Gaussian,0.1,0.2042042042042042,NA,0.1917414665222168
Citeseer,MLP,3,0.1,Gaussian,0.3,0.16816817224025726,2,4.943098783493042
