dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
CiteSeer,GAT,4,0.03,Identity,NA,0.41591593623161316,166,1.498875617980957
CiteSeer,GAT,4,0.03,Shuffled,NA,0.27027028799057007,125,1.458486557006836
CiteSeer,GAT,4,0.03,Gaussian,0.1,0.3678678870201111,253,2.225532054901123
CiteSeer,GAT,4,0.03,Gaussian,0.3,0.3768768906593323,351,2.602600336074829
CiteSeer,GAT,4,0.03,Gaussian,0.5,0.3708708882331848,318,2.39892840385437
CiteSeer,GAT,4,0.03,EdgeDrop,NA,0.6126126050949097,239,1.952463150024414
CiteSeer,GAT,4,0.05,Vanilla,NA,0.684684693813324,81,1.0446388721466064
CiteSeer,GAT,4,0.05,Identity,NA,0.4519519507884979,121,1.4038176536560059
CiteSeer,GAT,4,0.05,Shuffled,NA,0.31081080436706543,342,2.733729600906372
CiteSeer,GAT,4,0.05,Gaussian,0.1,0.43393394351005554,170,1.5269122123718262
CiteSeer,GAT,4,0.05,Gaussian,0.3,0.44294294714927673,284,2.2146239280700684
CiteSeer,GAT,4,0.05,Gaussian,0.5,0.4324324429035187,525,3.6011393070220947
CiteSeer,GAT,4,0.05,EdgeDrop,NA,0.6456456780433655,172,1.761390209197998
CiteSeer,GAT,4,0.1,Vanilla,NA,0.695195198059082,81,1.1986446380615234
CiteSeer,GAT,4,0.1,Identity,NA,0.5180180072784424,121,1.2276523113250732
CiteSeer,GAT,4,0.1,Shuffled,NA,0.42042043805122375,346,2.5757477283477783
CiteSeer,GAT,4,0.1,Gaussian,0.1,0.48048049211502075,123,1.2873287200927734
CiteSeer,GAT,4,0.1,Gaussian,0.3,0.477477490901947,284,2.1982064247131348
CiteSeer,GAT,4,0.1,Gaussian,0.5,0.48948949575424194,515,3.902967929840088
CiteSeer,GAT,4,0.1,EdgeDrop,NA,0.7012012004852295,172,1.5660662651062012
