dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
Cora,GraphSAGE,4,0.03,Identity,,0.38007381558418274,23,0.35290026664733887
Cora,GraphSAGE,4,0.03,Shuffled,,0.3357933759689331,26,0.30300450325012207
Cora,GraphSAGE,4,0.03,Gaussian,0.1,0.39667898416519165,12,0.2306530475616455
Cora,GraphSAGE,4,0.03,Gaussian,0.3,0.38007381558418274,5,0.20493197441101074
Cora,GraphSAGE,4,0.03,Gaussian,0.5,0.36900368332862854,5,0.1992168426513672
Cora,GraphSAGE,4,0.03,EdgeDrop,,0.7029520273208618,138,0.7304172515869141
Cora,GraphSAGE,4,0.05,Vanilla,,0.7915129065513611,25,0.2595038414001465
Cora,GraphSAGE,4,0.05,Identity,,0.3985239863395691,20,0.3419461250305176
Cora,GraphSAGE,4,0.05,Shuffled,,0.36531364917755127,24,0.24881672859191895
Cora,GraphSAGE,4,0.05,Gaussian,0.1,0.4520295262336731,9,0.19666719436645508
Cora,GraphSAGE,4,0.05,Gaussian,0.3,0.40221402049064636,8,0.20708799362182617
Cora,GraphSAGE,4,0.05,Gaussian,0.5,0.392988920211792,3,0.18220853805541992
Cora,GraphSAGE,4,0.05,EdgeDrop,,0.7693727016448975,34,0.28676557540893555
Cora,GraphSAGE,4,0.1,Vanilla,,0.8321033120155334,60,0.3791837692260742
Cora,GraphSAGE,4,0.1,Identity,,0.45571956038475037,19,0.3351473808288574
Cora,GraphSAGE,4,0.1,Shuffled,,0.4261992573738098,29,0.2635955810546875
Cora,GraphSAGE,4,0.1,Gaussian,0.1,0.5055350661277771,12,0.20995426177978516
Cora,GraphSAGE,4,0.1,Gaussian,0.3,0.49077489972114563,13,0.21636748313903809
Cora,GraphSAGE,4,0.1,Gaussian,0.5,0.45940959453582764,17,0.22709417343139648
Cora,GraphSAGE,4,0.1,EdgeDrop,,0.7933579683303833,32,0.27924275398254395
